Ride,Date/Time,Wait Time
Walt Disney's Enchanted Tiki Room,2023-03-01 16:20:19,5
Walt Disney's Enchanted Tiki Room,2023-03-01 16:23:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 16:25:23,5
Walt Disney's Enchanted Tiki Room,2023-03-01 16:28:16,5
Walt Disney's Enchanted Tiki Room,2023-03-01 16:30:13,5
Walt Disney's Enchanted Tiki Room,2023-03-01 16:31:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 16:33:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 16:35:18,5
Walt Disney's Enchanted Tiki Room,2023-03-01 16:38:16,5
Walt Disney's Enchanted Tiki Room,2023-03-01 16:40:11,5
Walt Disney's Enchanted Tiki Room,2023-03-01 16:42:13,5
Walt Disney's Enchanted Tiki Room,2023-03-01 16:45:18,5
Walt Disney's Enchanted Tiki Room,2023-03-01 16:48:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 16:50:19,5
Walt Disney's Enchanted Tiki Room,2023-03-01 16:53:16,5
Walt Disney's Enchanted Tiki Room,2023-03-01 16:55:13,5
Walt Disney's Enchanted Tiki Room,2023-03-01 16:57:14,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:00:13,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:01:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:03:11,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:05:14,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:08:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:10:18,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:13:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:15:11,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:17:18,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:20:12,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:23:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:25:13,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:28:16,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:30:18,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:31:20,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:33:14,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:35:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:38:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:40:21,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:42:19,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:45:18,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:48:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:50:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:53:11,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:55:21,5
Walt Disney's Enchanted Tiki Room,2023-03-01 17:57:16,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:00:20,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:01:11,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:03:11,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:05:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:08:10,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:10:19,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:13:13,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:15:12,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:17:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:20:18,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:23:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:25:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:28:22,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:30:23,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:31:14,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:33:18,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:35:19,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:38:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:40:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:42:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:45:14,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:48:13,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:50:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:53:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:55:12,5
Walt Disney's Enchanted Tiki Room,2023-03-01 18:57:19,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:00:18,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:01:19,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:03:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:05:16,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:08:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:10:16,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:13:16,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:15:20,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:17:18,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:20:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:23:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:25:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:28:21,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:30:13,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:31:13,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:33:08,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:35:19,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:38:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:40:11,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:42:14,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:45:18,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:48:16,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:50:16,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:53:16,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:55:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 19:57:13,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:00:12,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:01:22,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:03:20,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:05:23,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:08:16,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:10:16,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:13:18,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:15:18,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:17:16,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:20:23,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:23:13,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:25:16,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:28:19,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:30:14,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:31:11,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:33:19,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:35:19,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:38:11,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:40:10,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:42:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:45:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:48:18,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:50:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:53:20,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:55:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 20:57:13,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:00:19,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:01:16,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:03:22,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:05:19,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:08:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:10:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:13:14,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:15:20,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:17:18,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:20:20,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:23:13,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:25:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:28:11,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:30:19,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:31:18,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:33:09,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:35:24,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:38:18,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:40:19,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:42:16,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:45:20,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:48:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:50:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:53:11,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:55:21,5
Walt Disney's Enchanted Tiki Room,2023-03-01 21:57:12,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:00:16,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:01:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:03:14,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:05:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:08:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:10:18,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:13:12,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:15:18,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:17:14,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:20:16,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:23:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:25:19,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:28:09,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:30:18,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:31:13,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:33:13,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:35:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:38:14,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:40:18,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:42:16,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:45:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:48:16,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:50:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:53:13,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:55:18,5
Walt Disney's Enchanted Tiki Room,2023-03-01 22:57:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:00:22,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:01:20,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:03:18,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:05:13,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:08:11,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:10:13,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:13:18,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:15:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:17:19,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:20:16,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:23:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:25:19,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:28:14,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:30:14,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:31:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:33:20,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:35:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:38:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:40:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:42:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:45:17,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:48:14,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:50:16,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:53:18,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:55:15,5
Walt Disney's Enchanted Tiki Room,2023-03-01 23:57:16,5
Walt Disney's Enchanted Tiki Room,2023-03-02 00:00:15,5
Walt Disney's Enchanted Tiki Room,2023-03-02 00:01:13,5
Walt Disney's Enchanted Tiki Room,2023-03-02 00:03:16,5
Walt Disney's Enchanted Tiki Room,2023-03-02 00:05:15,5
Walt Disney's Enchanted Tiki Room,2023-03-02 00:08:11,5
Walt Disney's Enchanted Tiki Room,2023-03-02 00:10:12,5
Walt Disney's Enchanted Tiki Room,2023-03-02 00:13:15,5
Walt Disney's Enchanted Tiki Room,2023-03-02 00:15:21,5
Walt Disney's Enchanted Tiki Room,2023-03-02 00:17:21,5
Walt Disney's Enchanted Tiki Room,2023-03-02 00:20:17,5
Walt Disney's Enchanted Tiki Room,2023-03-02 00:23:17,5
Walt Disney's Enchanted Tiki Room,2023-03-02 00:25:18,5
Walt Disney's Enchanted Tiki Room,2023-03-02 00:28:18,5
Walt Disney's Enchanted Tiki Room,2023-03-02 00:30:20,5
Walt Disney's Enchanted Tiki Room,2023-03-02 00:31:17,5
Walt Disney's Enchanted Tiki Room,2023-03-02 00:33:14,5
Walt Disney's Enchanted Tiki Room,2023-03-02 00:35:13,5
Walt Disney's Enchanted Tiki Room,2023-03-02 00:38:13,5
Walt Disney's Enchanted Tiki Room,2023-03-02 00:40:14,5
Walt Disney's Enchanted Tiki Room,2023-03-02 00:42:16,5
Walt Disney's Enchanted Tiki Room,2023-03-02 00:45:20,5
Walt Disney's Enchanted Tiki Room,2023-03-02 00:48:15,5
